Date,mkt_par_lb,mkt_n_trades,mkt_px_std_daily,dIG_spread,dIG_spread_lag1,VIXCLS_level,cpi_mom,cpi_mom_lag1,core_cpi_mom,core_cpi_mom_lag1,pce_mom,pce_mom_lag1,indpro_mom,indpro_mom_lag1,ccsa_growth,ccsa_growth_lag1,UNRATE_lag1,dT5YIFR,dT5YIFR_lag1,dT5YIE,dT5YIE_lag1,dT10YIE,dT10YIE_lag1,ln_mkt_par_lb,ln_mkt_par_lb_lag1,ln_mkt_n_trades,ln_mkt_n_trades_lag1,mkt_px_std_daily_lag1,dmkt_px_std_daily,dmkt_px_std_daily_lag1
2007-03-31,113187979888.0,398792.0,0.5901779445,3.5673080999999627,-1.9153223999999227,15.16272727,0.0051866474931996365,0.0038708491335395223,0.0013522781732575595,0.002561433887554365,0.0036506819959178927,0.0031012857147505457,0.001771722158313338,0.009597462221436537,-0.01975203015257243,0.017670038620751782,4.5,-0.0211004779999997,-0.010501253000000155,0.07234449800000009,0.08899749400000001,0.02562200999999975,0.03924812000000033,25.452315812342512,25.288955850861466,12.89619525668807,12.81984377115426,0.5757997074,0.01437823710000008,-0.03714580750000007
2007-04-30,96021512538.0,357964.0,0.6041287422,-1.0851026000000132,3.5673080999999627,12.933,0.002996169481998656,0.0051866474931996365,0.001569787876187334,0.0013522781732575595,0.0023489748576199787,0.0036506819959178927,0.0066885058019989785,0.001771722158313338,-0.009172546863291942,-0.01975203015257243,4.4,0.06541125499999989,-0.0211004779999997,0.03532467500000003,0.07234449800000009,0.05036796499999996,0.02562200999999975,25.287838092247572,25.452315812342512,12.788187701667258,12.89619525668807,0.5901779445,0.013950797699999962,0.01437823710000008
2007-05-31,100291509652.0,401935.0,0.6070355165,0.9764070000000231,-1.0851026000000132,13.29772727,0.004124476656923726,0.002996169481998656,0.0014816405564195279,0.001569787876187334,0.0028995276690277905,0.0023489748576199787,0.0005374037034995283,0.0066885058019989785,-0.019520215255136364,-0.009172546863291942,4.5,-0.03132034600000022,0.06541125499999989,-0.09941558399999995,0.03532467500000003,-0.06536796499999964,0.05036796499999996,25.33134687879992,25.287838092247572,12.904045662985382,12.788187701667258,0.6041287422,0.00290677429999997,0.013950797699999962
2007-06-30,95620112793.0,394173.0,0.6383453058,-1.7402597999999472,0.9764070000000231,14.94761905,0.0023140721794590036,0.004124476656923726,0.0015887742668905247,0.0014816405564195279,0.002117137450233564,0.0028995276690277905,0.0002735122133366019,0.0005374037034995283,0.013895451530371972,-0.019520215255136364,4.4,0.08370129800000026,-0.03132034600000022,-0.005346321000000209,-0.09941558399999995,0.03917748899999962,-0.06536796499999964,25.283649019739993,25.33134687879992,12.88454517820431,12.904045662985382,0.6070355165,0.03130978930000006,0.00290677429999997
2007-07-31,86253111530.0,347302.0,0.6453140381,9.629870199999942,-1.7402597999999472,17.27333333,0.0017790124666809959,0.0023140721794590036,0.0018092676453740353,0.0015887742668905247,0.0015243377280409476,0.002117137450233564,-0.0015692841025076731,0.0002735122133366019,0.023984828906693068,0.013895451530371972,4.6,-0.005238095000000165,0.08370129800000026,-0.08333333299999968,-0.005346321000000209,-0.04428571399999992,0.03917748899999962,25.180551967917314,25.283649019739993,12.757949997425634,12.88454517820431,0.6383453058,0.006968732299999947,0.03130978930000006
2007-08-31,88882690981.0,367669.0,0.7556176554,28.282326299999923,9.629870199999942,25.02608696,0.0003082332001183019,0.0017790124666809959,0.0016402305688272278,0.0018092676453740353,0.0006805820969697507,0.0015243377280409476,0.00195876229517733,-0.0015692841025076731,0.004219622570238002,0.023984828906693068,4.7,-0.017060041000000137,-0.005238095000000165,-0.24513457600000033,-0.08333333299999968,-0.13109730899999983,-0.04428571399999992,25.210583258383366,25.180551967917314,12.814938355875588,12.757949997425634,0.6453140381,0.11030361730000005,0.006968732299999947
2007-09-30,89362095405.0,359017.0,0.6521818626,6.862809200000072,28.282326299999923,22.19894737,0.004228600245438585,0.0003082332001183019,0.0020583295056990636,0.0016402305688272278,0.0038440780702666544,0.0006805820969697507,0.0024406173860418434,0.00195876229517733,-0.0062080274817422065,0.004219622570238002,4.6,0.04297482800000019,-0.017060041000000137,0.012402746000000242,-0.24513457600000033,0.02768878699999977,-0.13109730899999983,25.215962440458842,25.210583258383366,12.791125020109707,12.814938355875588,0.7556176554,-0.10343579280000004,0.11030361730000005
2007-10-31,101990574534.0,386704.0,0.6212527059,-9.113797400000038,6.862809200000072,19.11565217,0.0030784944010990856,0.004228600245438585,0.002469131228406418,0.0020583295056990636,0.003028011397641528,0.0038440780702666544,-0.00292945647182119,0.0024406173860418434,0.00962950792008499,-0.0062080274817422065,4.7,-0.012559807999999784,0.04297482800000019,0.13504784700000005,0.012402746000000242,0.061244019000000094,0.02768878699999977,25.348146239431525,25.215962440458842,12.865414821477758,12.791125020109707,0.6521818626,-0.03092915669999996,-0.10343579280000004
2007-11-30,82206347645.0,346935.0,0.7646796454,25.456324199999983,-9.113797400000038,25.58238095,0.007828164082873457,0.0030784944010990856,0.002745229947652028,0.002469131228406418,0.005288449152609509,0.003028011397641528,0.005612654308118081,-0.00292945647182119,0.021242471055165524,0.00962950792008499,4.7,-0.013045455000000317,-0.012559807999999784,0.12313636399999961,0.13504784700000005,0.05504545500000013,0.061244019000000094,25.13249835798572,25.348146239431525,12.756892721497708,12.865414821477758,0.6212527059,0.14342693949999996,-0.03092915669999996
2007-12-31,77964114144.0,353264.0,0.769178858,18.677272700000003,25.456324199999983,21.651,0.0028938234029487475,0.007828164082873457,0.0023859409949160693,0.002745229947652028,0.0023099034536047114,0.005288449152609509,0.0005838827979625094,0.005612654308118081,0.035753280325293346,0.021242471055165524,4.7,-0.04499999999999993,-0.013045455000000317,-0.09899999999999975,0.12313636399999961,-0.07200000000000006,0.05504545500000013,25.07951448269207,25.13249835798572,12.774970931750124,12.756892721497708,0.7646796454,0.004499212599999969,0.14342693949999996
